hexid,url,name,author,platform,arch,language,difficulty,has_unique_flag,flag,no_flag_reason,verifier_recovered,verifier_safety,verifier_interface,verifier_self_test_pass,obfuscation_classes,antidebug_methods,packers,controlflow_methods,antidisasm_methods,crypto_methods,encryption_methods,label_confidence
69e352c2643676f8bb961d2e,https://crackmes.one/crackme/69e352c2643676f8bb961d2e,c,Toronto,Unix/linux etc.,x86-64,C/C++,1.625,True,"Shake it, baby!",n_a,,,,,Encoding (base64/hex),,,,,,,high
669fbf8790c4c2830c820db6,https://crackmes.one/crackme/669fbf8790c4c2830c820db6,VaultCrackme,NoOff,Windows,x86-64,C/C++,3.25,True,YabbaD@bbaD0O47,n_a,,,,,,,,,,,,high
64bf4185fc4ca2e6ca3d0f25,https://crackmes.one/crackme/64bf4185fc4ca2e6ca3d0f25,cracknkeygen,0xdecaf,Unix/linux etc.,x86-64,C/C++,2.25,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6333c5d40ad448ca73,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca73,keygenme by rnd0m,crackmes.de,Windows,x86,Borland Delphi,1.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f6633c5d40ad448cc0c,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc0c,abu_crackme_5 by gauri,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
6a36df70a4b247348ae80627,https://crackmes.one/crackme/6a36df70a4b247348ae80627,AegisLock,maroj,Windows,x86-64,C/C++,6.0,True,FLAG{Vm_0pc0d3s_D3f34t3d_2026},n_a,full,safe,name+serial,True,Anti-debugging; Code virtualization / VM,Debugger/tool window detection; INT3 / 0xCC breakpoint scan; NtQueryInformationProcess; PEB BeingDebugged / NtGlobalFlag,,,,,,high
5ab77f5533c5d40ad448c20f,https://crackmes.one/crackme/5ab77f5533c5d40ad448c20f,keygenme_0.78 by bswap,crackmes.de,Unspecified/other,x86,Unspecified/other,3.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Packer,,PECompact,,,,,high
5ab77f5733c5d40ad448c36e,https://crackmes.one/crackme/5ab77f5733c5d40ad448c36e,gc_crackme_11 by gandalf,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,True,,n_a,partial,safe,name+serial,False,Packer,,UPX,,,,,high
5ab77f5b33c5d40ad448c596,https://crackmes.one/crackme/5ab77f5b33c5d40ad448c596,easy_math_quest by kostya,crackmes.de,Windows,x86,Assembler,3.0,True,Password!,n_a,,,,,,,,,,,,high
5cb7533133c5d4419da5584b,https://crackmes.one/crackme/5cb7533133c5d4419da5584b,am i really random?,m00ny,Unix/linux etc.,x86-64,C/C++,1.5,True,8B7535B74BC2FE3BA12B6374CFC8259,n_a,,,,,,,,,,,,high
5ab77f5d33c5d40ad448c6b0,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6b0,wincrackme by kidmuncher,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
688e385a8fac2855fe6fb2b5,https://crackmes.one/crackme/688e385a8fac2855fe6fb2b5,keygenme90,Coder_90,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
6951b52d0c16072f40f5a546,https://crackmes.one/crackme/6951b52d0c16072f40f5a546,Medium-Hard crackme,koboldschwaengel,Windows,x86-64,C/C++,3.0,True,¦┐Ì¡£ý×,n_a,,,,,,,,,,,,medium
5ab77f5533c5d40ad448c22d,https://crackmes.one/crackme/5ab77f5533c5d40ad448c22d,kgm1 by kkr_we_rule,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6533c5d40ad448cbbf,https://crackmes.one/crackme/5ab77f6533c5d40ad448cbbf,easy_math by fireshark,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,multiple_valid_answers,,,,,,,,,,,,high
653825936451214b1db986c6,https://crackmes.one/crackme/653825936451214b1db986c6,CrackPass,elpendejo,Windows,x86,C/C++,3.0,True,developer,n_a,,,,,Anti-debugging; Code virtualization / VM; Packer,,.NET Reactor,,,,,high
6869167eaadb6eeafb398fb4,https://crackmes.one/crackme/6869167eaadb6eeafb398fb4,shellcoding,toasterbirb,Unix/linux etc.,x86-64,C/C++,1.5,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5e33c5d40ad448c72f,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c72f,abex4 by abex,crackmes.de,Unspecified/other,x86,(Visual) Basic,1.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5e33c5d40ad448c76e,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c76e,bishop039s_vb_crackme4 by bishop,crackmes.de,Unspecified/other,x86,(Visual) Basic,1.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6333c5d40ad448ca54,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca54,keygenme_1_by_grob_t by grob_t,crackmes.de,Windows,x86,Borland Delphi,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
68e6377b2d267f28f69b7447,https://crackmes.one/crackme/68e6377b2d267f28f69b7447,medium crackme,antilagvip,Windows,x86-64,C/C++,2.5714285714285716,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5d471ddd33c5d444ad3018dc,https://crackmes.one/crackme/5d471ddd33c5d444ad3018dc,[KeygenMe]UB,gnitargetnisid,Windows,x86-64,C/C++,3.0,False,,keygen_algorithmic,,,,,,,,,,,,high
65e5f47f199e6a5d372a404d,https://crackmes.one/crackme/65e5f47f199e6a5d372a404d,dance,stoopid,Unix/linux etc.,x86-64,C/C++,4.0,True,,n_a,,,,,Anti-debugging; Anti-tamper / integrity; Self-modifying / runtime decrypt; String / data encryption,INT3 / 0xCC breakpoint scan; ptrace (Linux),,,,,Substitution / table,high
5ab77f6033c5d40ad448c847,https://crackmes.one/crackme/5ab77f6033c5d40ad448c847,crackme_6_by_witeg by witeg,crackmes.de,Unspecified/other,x86,Unspecified/other,4.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Crypto / hash algorithm; String / data encryption,,,,,RSA,,high
66dc7b731070323296554bea,https://crackmes.one/crackme/66dc7b731070323296554bea,pswd finder 1,Tsukyiama,Unix/linux etc.,x86,Unspecified/other,3.6666666666666665,True,agRiTtPoScErYvG,n_a,,,,,,,,,,,,high
5ab77f6233c5d40ad448c9dc,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9dc,unlockme_crackme_7_by_sharpe by sharpe,crackmes.de,Windows,x86,Assembler,3.0,False,,keygen_algorithmic,,,,,Control-flow obfuscation; Self-modifying / runtime decrypt; String / data encryption,,,Exception / interrupt-based,,,XOR,high
631dc64233c5d4425e2cd302,https://crackmes.one/crackme/631dc64233c5d4425e2cd302,Level: Hard,Hardcracking,Windows,x86-64,.NET,2.6,True,I-love-cracking-but-this-one-was-hard-pls-dont-leak-password-let-others-cry-while-trying-XD,n_a,,,,,,,,,,,,high
5ab77f5c33c5d40ad448c653,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c653,straight_kee by daybreak,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f5533c5d40ad448c266,https://crackmes.one/crackme/5ab77f5533c5d40ad448c266,saturday_night_crackme by haiklr,crackmes.de,Windows,x86,Assembler,3.0,False,,keygen_algorithmic,,,,,,,,,,,,high
6a1f01752b3df128c1df5d6e,https://crackmes.one/crackme/6a1f01752b3df128c1df5d6e,selfkey,oqra1,Unix/linux etc.,x86-64,C/C++,2.3333333333333335,True,a_very_strong_password507,n_a,,,,,Anti-tamper / integrity; Binary hardening (ASLR/PIE/canary); String / data encryption,,,,,,XOR,high
69f8cb34d7ff92e1214c0009,https://crackmes.one/crackme/69f8cb34d7ff92e1214c0009,Needlebox,michaelsrtsrt,Windows,x86-64,C/C++,5.0,True,,n_a,,,,,Crypto / hash algorithm; String / data encryption,,,,,Other / custom hash,Substitution / table; XOR,high
5ab77f5833c5d40ad448c40a,https://crackmes.one/crackme/5ab77f5833c5d40ad448c40a,vb_p_code_keygenme by unregistered,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Code virtualization / VM; Encoding (base64/hex); String / data encryption,Debugger/tool window detection,,,,,,high
653fbec40f4238b24302b1dc,https://crackmes.one/crackme/653fbec40f4238b24302b1dc,ROT13 crackme,winapiadmin,Windows,x86-64,C/C++,2.6,True,5418,n_a,,,,,Encoding (base64/hex),,,,,,,high
5ab77f6333c5d40ad448ca1f,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca1f,security_pow_2 by bublic,crackmes.de,Windows,x86,C/C++,6.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f5a33c5d40ad448c535,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c535,rewrits_crackme_11 by rewrit,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Crypto / hash algorithm,IsDebuggerPresent; NtQueryInformationProcess,,,,MD5,,high
5ab77f5a33c5d40ad448c52f,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c52f,christmas_keygenme by guetta,crackmes.de,Windows,x86,Assembler,4.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
6578347c35240bf986f100e9,https://crackmes.one/crackme/6578347c35240bf986f100e9,bored,prague,Unix/linux etc.,x86-64,C/C++,3.2857142857142856,True,caesarcipher,n_a,,,,,Anti-debugging; String / data encryption,,,,,,,high
5ab77f5e33c5d40ad448c729,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c729,serialme_1 by john134,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f6333c5d40ad448ca5e,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca5e,crackme_7 by scarebyte,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Packer,Debugger/tool window detection,ASPack,,,,,high
5ab77f6333c5d40ad448ca89,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca89,wicked_crackme_1 by cr4sh3r,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5833c5d40ad448c3c5,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3c5,terra by xorolc,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,False,,keygen_algorithmic,full,safe,name+serial,True,Packer,,,,,,,high
6a37ed2539dd6183d62b9da3,https://crackmes.one/crackme/6a37ed2539dd6183d62b9da3,crackme by feliz,Feliz,Windows,x86,C/C++,2.0,True,sperma2281488,n_a,,,,,,,,,,,,high
6941aea10992a052ab22239d,https://crackmes.one/crackme/6941aea10992a052ab22239d,MyCrackme,momospc,Unix/linux etc.,x86-64,C/C++,2.125,False,,multiple_valid_answers,full,safe,name+serial,False,,,,,,,,high
5ab77f5833c5d40ad448c3b9,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3b9,krakkrsr by crackr,crackmes.de,Windows,x86,.NET,1.0,True,2968723465784783,n_a,,,,,,,,,,,,high
5ab77f5d33c5d40ad448c6e4,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6e4,unlockme_anorganix by anorganix,crackmes.de,Windows,x86,Borland Delphi,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Packer,,UPX,,,,,high
648cb13133c5d4393891396a,https://crackmes.one/crackme/648cb13133c5d4393891396a,CrackItLOL,CorScripts,Unspecified/other,,Unspecified/other,2.6,True,didyoucrackityet,n_a,,,,,,,,,,,,high
5ab77f6433c5d40ad448cadd,https://crackmes.one/crackme/5ab77f6433c5d40ad448cadd,colors_crackme by bunnx,crackmes.de,Windows,x86,Unspecified/other,2.0,False,,keygen_algorithmic,,,,,Crypto / hash algorithm; Encoding (base64/hex); String / data encryption,,,,,Base64,Base64,high
63b9588933c5d43ab4ecf2f5,https://crackmes.one/crackme/63b9588933c5d43ab4ecf2f5,G0l4ng_1s_C00l,yazuko,Multiplatform,x86-64,Unspecified/other,2.0,True,kaka123,n_a,,,,,,,,,,,,high
5ab77f6533c5d40ad448cb3a,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb3a,patchme by cranix_dup,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,Packer,,UPX,,,,,high
6648f5c16b8bd8ddfe33cc0a,https://crackmes.one/crackme/6648f5c16b8bd8ddfe33cc0a,Basic ahh crackme,flcksr,Windows,x86,C/C++,3.1666666666666665,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f6333c5d40ad448ca3b,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca3b,siege_toolme by black_eye,crackmes.de,Windows,x86,C/C++,5.0,False,,keygen_algorithmic,,,,,Control-flow obfuscation,,,Exception / interrupt-based,,,,high
5ab77f5a33c5d40ad448c52a,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c52a,kernelhunters_unpackme_1 by kernelhunter,crackmes.de,Windows,x86,Assembler,4.0,False,,keygen_algorithmic,none,safe,name+serial,False,Anti-debugging; Code virtualization / VM; Crypto / hash algorithm; Import / API obfuscation; Packer; Self-modifying / runtime decrypt; String / data encryption,CloseHandle invalid-handle; Exception-based (SEH/VEH/INT2D); PEB BeingDebugged / NtGlobalFlag,MPRESS,,,CRC32; TEA / XTEA,TEA / XTEA,high
653d87bb0f4238b24302b0cc,https://crackmes.one/crackme/653d87bb0f4238b24302b0cc,Crackme0x00,Nox,Mac OS X,x86-64,C/C++,1.0625,True,NoxIsTheBest,n_a,,,,,,,,,,,,high
5ab77f5e33c5d40ad448c775,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c775,keygenme1 by winfan,crackmes.de,Windows,x86,Borland Delphi,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5333c5d40ad448c11a,https://crackmes.one/crackme/5ab77f5333c5d40ad448c11a,learn_the_first_few_tricks_1 by deibiz_xxl,crackmes.de,Windows,x86,C/C++,1.0,True,[DEIBIZ],n_a,,,,,String / data encryption,,,,,,XOR,high
634a45a533c5d4425e2cd8c8,https://crackmes.one/crackme/634a45a533c5d4425e2cd8c8,1stCrackme,MountainMan,Windows,x86,Borland Delphi,1.6,False,,keygen_algorithmic,,,,,,,,,,,,high
62d5ff5333c5d44a934e9843,https://crackmes.one/crackme/62d5ff5333c5d44a934e9843,hard crackme,whess,Unspecified/other,java,Java,4.0,False,,other,,,,,String / data encryption,,,,,,,low
5ab77f6633c5d40ad448cc2a,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc2a,buggers_v.5 by shism,crackmes.de,Windows,x86,Assembler,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5633c5d40ad448c2eb,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2eb,anonimoser_crackme_iv by anonimoser,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,patch_or_enable_me,,,,,Anti-debugging; Packer; String / data encryption,Debugger/tool window detection,UPX,,,,,high
5ab77f6633c5d40ad448cc13,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc13,blackopcode by lockpicka,crackmes.de,Windows 2000/XP only,x86,Assembler,5.5,False,,keygen_algorithmic,none,safe,name+serial,False,Anti-debugging; Packer,Exception-based (SEH/VEH/INT2D); PEB BeingDebugged / NtGlobalFlag,MPRESS,,,,,high
61efb6a633c5d413767ca678,https://crackmes.one/crackme/61efb6a633c5d413767ca678,Eat Sleep Trace Repeat,X3eRo0,Unix/linux etc.,x86-64,Assembler,2.0,True,zh3r0{d1d_y0u_enjoyed_r3v3rs1ng_w1th0ut_b1n4ry_?},n_a,,,,,,,,,,,,high
5ab77f5833c5d40ad448c3d1,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3d1,eval_n4 by ezqui3l,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Anti-disassembly; Anti-tamper / integrity; Crypto / hash algorithm,Debugger/tool window detection,,,Junk / garbage bytes,CRC32,,high
69b18083ddd6176826ae8947,https://crackmes.one/crackme/69b18083ddd6176826ae8947,my first simple crack me by whekkees,whekkees,Windows,x86-64,C/C++,2.0,True,whekkees / qwert,n_a,,,,,,,,,,,,high
5ab77f5a33c5d40ad448c4c3,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c4c3,ecm1 by shap0renk0,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5533c5d40ad448c1e4,https://crackmes.one/crackme/5ab77f5533c5d40ad448c1e4,keygenme_2 by crackerlnn,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
649edc7b33c5d460c17f1f08,https://crackmes.one/crackme/649edc7b33c5d460c17f1f08,Salty's Easy Key Software,TheSaltyNewfie,Windows,x86-64,C/C++,1.6666666666666667,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5ab77f6533c5d40ad448cbbe,https://crackmes.one/crackme/5ab77f6533c5d40ad448cbbe,saitobs_crackme_for_the_very_starters by saitob,crackmes.de,Windows,x86,(Visual) Basic,1.0,True,49600-51318-72049,n_a,,,,,,,,,,,,high
5ab77f5f33c5d40ad448c834,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c834,crackme1 by symbiont,crackmes.de,Windows,x86,C/C++,5.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Anti-disassembly,INT3 / 0xCC breakpoint scan; Timing (rdtsc/GetTickCount),,,Junk / garbage bytes,,,high
5ab77f5c33c5d40ad448c645,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c645,somecrypto02 by san01suke,crackmes.de,Windows,x86,C/C++,3.5,False,,keygen_algorithmic,partial,safe,name+serial,True,Self-modifying / runtime decrypt; String / data encryption,,,,,,XOR,high
66b5fa2c90c4c2830c821d0a,https://crackmes.one/crackme/66b5fa2c90c4c2830c821d0a,Level Two crackme password,ripfaceless,Unix/linux etc.,x86-64,C/C++,3.0,True,7a4baaac9cc258c33b7459113da21360ef68864859cdb4dc389b20e24513c11,n_a,,,,,Crypto / hash algorithm; String / data encryption,,,,,AES,AES,medium
6442408433c5d43938912a8b,https://crackmes.one/crackme/6442408433c5d43938912a8b,VB6 Crackme,DosX,Windows,x86,(Visual) Basic,4.5,True,FLAG{DOSX90},n_a,,,,,,,,,,,,high
60ca0fd933c5d410b8842e6f,https://crackmes.one/crackme/60ca0fd933c5d410b8842e6f,CrackMe_01_01_x86,VeiledRE,Windows,x86,C/C++,1.6111111111111112,True,veiledre{--------{---(@},n_a,,,,,String / data encryption,,,,,,,high
5ab77f6333c5d40ad448ca6e,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca6e,crackme_3 by duelist,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,,n_a,,,,,,,,,,,,medium
641d8c1a33c5d447bc761c24,https://crackmes.one/crackme/641d8c1a33c5d447bc761c24,PassCode,Yekong,Unix/linux etc.,x86,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6333c5d40ad448ca47,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca47,crackme_v0.1 by black_eye,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,Packer,,ASPack,,,,,high
5ab77f6133c5d40ad448c94a,https://crackmes.one/crackme/5ab77f6133c5d40ad448c94a,1_crackme by mt3o,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging,Timing (rdtsc/GetTickCount),,,,,,high
5ab77f5733c5d40ad448c342,https://crackmes.one/crackme/5ab77f5733c5d40ad448c342,obnoxiouscrackme by obnoxious,crackmes.de,Windows,x86,.NET,3.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5ab77f5533c5d40ad448c1f6,https://crackmes.one/crackme/5ab77f5533c5d40ad448c1f6,vb_crackme_v0.2 by netstavi,crackmes.de,Unspecified/other,x86,(Visual) Basic,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5c9126c033c5d46ecd37c8f4,https://crackmes.one/crackme/5c9126c033c5d46ecd37c8f4,Crackme 1: Get The Password,HN1,Windows,x86,Assembler,1.625,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5c33c5d40ad448c614,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c614,ninar1_s_crackme_1 by ninar1_,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,,,,,,,,,,,,medium
691984452d267f28f69b7e48,https://crackmes.one/crackme/691984452d267f28f69b7e48,here no str?,engraver1918,Unix/linux etc.,x86-64,Rust,4.0,True,y0u_50lved_this_pr0blem,n_a,,,,,,,,,,,,high
5ab77f5a33c5d40ad448c539,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c539,rewrits_crackme_7 by rewrit,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
62d08a7a33c5d44a934e97bb,https://crackmes.one/crackme/62d08a7a33c5d44a934e97bb,S01den's cube,S01den,Unix/linux etc.,x86-64,C/C++,4.0,False,,multiple_valid_answers,,,,,,,,,,,,high
5ab77f6533c5d40ad448cb93,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb93,tmg_official_keygenme_2 by thigo,crackmes.de,Unspecified/other,x86,Unspecified/other,4.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5edb900733c5d449d91ae741,https://crackmes.one/crackme/5edb900733c5d449d91ae741,nx bypass,BitFriends,Unix/linux etc.,x86-64,C/C++,2.5,False,,patch_or_enable_me,,,,,,,,,,,,high
648b46d733c5d43938913913,https://crackmes.one/crackme/648b46d733c5d43938913913,myapptariq,pewosos397,Windows,x86-64,.NET,1.8,True,tariq:123,n_a,,,,,,,,,,,,high
5ab77f5d33c5d40ad448c697,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c697,pgc_trial_crackme_ by pgc,crackmes.de,Unspecified/other,x86,(Visual) Basic,6.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging; Code virtualization / VM,,,,,,,high
5ab77f5733c5d40ad448c386,https://crackmes.one/crackme/5ab77f5733c5d40ad448c386,crackme_v2.75 by tol,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,2rK4HJ4-7n8RgT09IW6a7kSlg33,n_a,,,,,,,,,,,,high
5ab77f6233c5d40ad448c966,https://crackmes.one/crackme/5ab77f6233c5d40ad448c966,crackme_2 by leevion,crackmes.de,Windows,x86,(Visual) Basic,1.0,True,(F!-4.5/(..T],n_a,,,,,,,,,,,,high
5ab77f5a33c5d40ad448c4fd,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c4fd,need4speed by mcc,crackmes.de,Unspecified/other,x86,(Visual) Basic,6.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5e33c5d40ad448c73f,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c73f,utopia_resolveme_02 by deurus,crackmes.de,Windows,x86,(Visual) Basic,2.0,True,100101000101000110100101,n_a,,,,,Code virtualization / VM,,,,,,,high
5ab77f5433c5d40ad448c14c,https://crackmes.one/crackme/5ab77f5433c5d40ad448c14c,keygenme_inf1 by cyclops,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
61fd9e7d33c5d46c8bcbfbe9,https://crackmes.one/crackme/61fd9e7d33c5d46c8bcbfbe9,Annoying asf crackme,Graybtw,Windows,x86-64,C/C++,4.25,False,,patch_or_enable_me,,,,,Anti-debugging,IsDebuggerPresent,,,,,,medium
5ab77f5833c5d40ad448c426,https://crackmes.one/crackme/5ab77f5833c5d40ad448c426,tanja039s_crackme by frank,crackmes.de,Unspecified/other,x86,(Visual) Basic,6.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f6533c5d40ad448cb45,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb45,evolution by plasmator,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,String / data encryption,,,,,,XOR,high
5ab77f5833c5d40ad448c3af,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3af,crackme_1 by cosh,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
